chr	start	end	type	nhaps
17	4703864	4718439	intergenic	13
17	4718440	4719298	genic	3
17	4718440	4719298	genic-original	3
17	4719299	4721611	intergenic	12
17	4721612	4722803	genic	9
17	4721612	4723994	genic-original	11
17	4722804	4723994	genic	10
17	4723995	4726120	intergenic	11
17	4726121	4729715	genic	8
17	4726121	4729715	genic-original	8
17	4729716	4764772	intergenic	14
17	4764773	4766203	genic	7
17	4764773	4766203	genic-original	7
17	4766204	4766581	intergenic	7
17	4766582	4770087	genic	9
17	4766582	4770087	genic-original	9
17	4770088	4772149	intergenic	11
17	4772150	4774037	genic	10
17	4772150	4774037	genic-original	10
17	4774038	4775004	intergenic	8
17	4775005	4786461	genic	9
17	4775005	4786461	genic-original	9
17	4786462	4793229	intergenic	14
17	4793230	4794186	genic	5
17	4793230	4794186	genic-original	5
17	4794187	4808600	intergenic	15
17	4808601	4810183	genic	11
17	4808601	4810183	genic-original	11
17	4810184	4811561	intergenic	9
17	4811562	4813008	genic	9
17	4811562	4813008	genic-original	9
17	4813009	4823783	intergenic	13
17	4823784	4824814	genic	10
17	4823784	4824814	genic-original	10
17	4824815	4825257	intergenic	11
17	4825258	4825708	genic	10
17	4825258	4825708	genic-original	10
17	4825709	4830965	intergenic	12
17	4830966	4832412	genic	7
17	4830966	4832412	genic-original	7
17	4832413	4844913	intergenic	12
17	4844914	4845433	genic	12
17	4844914	4845433	genic-original	12
17	4845434	4846946	intergenic	11
17	4846947	4848455	genic	10
17	4846947	4852982	genic-original	11
17	4848456	4849964	genic	9
17	4849965	4851473	genic	8
17	4851474	4852982	genic	9
17	4852983	4856939	intergenic	13
17	4856940	4858345	genic	10
17	4856940	4862562	genic-original	14
17	4858346	4859751	genic	13
17	4859752	4861157	genic	12
17	4861158	4862562	genic	10
17	4862563	4866270	intergenic	14
17	4866271	4867318	genic	9
17	4866271	4868366	genic-original	10
17	4867319	4868366	genic	9
17	4868367	4871164	intergenic	14
17	4871165	4872279	genic	13
17	4871165	4875624	genic-original	15
17	4872280	4873394	genic	9
17	4873395	4874509	genic	7
17	4874510	4875624	genic	11
17	4875625	4876868	intergenic	18
17	4876869	4886685	genic	18
17	4876869	4886685	genic-original	18
17	4886686	4890679	intergenic	18
17	4890680	4891038	genic	18
17	4890680	4891038	genic-original	18
17	4891039	4891229	intergenic	18
17	4891230	4894937	genic	18
17	4891230	4894937	genic-original	18
17	4894938	4903243	intergenic	12
17	4903244	4904803	genic	10
17	4903244	4906363	genic-original	11
17	4904804	4906363	genic	11
17	4906364	4908954	intergenic	11
17	4908955	4910932	genic	10
17	4908955	4910932	genic-original	10
17	4910933	4940194	intergenic	14
17	4940195	4940827	genic	8
17	4940195	4940827	genic-original	8
17	4940828	4943421	intergenic	11
17	4943422	4945101	genic	7
17	4943422	4945101	genic-original	7
17	4945102	4948764	intergenic	14
17	4948765	4952197	genic	8
17	4948765	4952197	genic-original	8
17	4952198	4962529	intergenic	15
17	4962530	4963680	genic	8
17	4962530	4963680	genic-original	8
17	4963681	4965197	intergenic	9
17	4965198	4967436	genic	10
17	4965198	4967436	genic-original	10
17	4967437	4987124	intergenic	13
17	4987125	4988459	genic	9
17	4987125	4989793	genic-original	10
17	4988460	4989793	genic	6
17	4989794	4992071	intergenic	9
17	4992072	4993028	genic	8
17	4992072	4993028	genic-original	8
17	4993029	4994188	intergenic	7
17	4994189	4995749	genic	9
17	4994189	4995749	genic-original	9
17	4995750	4996803	intergenic	9
17	4996804	4998196	genic	9
17	4996804	4998196	genic-original	9
17	4998197	5000939	intergenic	14
17	5000940	5001420	genic	6
17	5000940	5001420	genic-original	6
17	5001421	5001527	intergenic	2
17	5001528	5002332	genic	7
17	5001528	5002332	genic-original	7
17	5002333	5004987	intergenic	11
17	5004988	5006347	genic	9
17	5004988	5006347	genic-original	9
17	5006348	5014421	intergenic	12
17	5014422	5015595	genic	8
17	5014422	5015595	genic-original	8
17	5015596	5037126	intergenic	14
17	5037127	5038271	genic	6
17	5037127	5038271	genic-original	6
17	5038272	5041681	intergenic	11
17	5041682	5042817	genic	8
17	5041682	5042817	genic-original	8
17	5042818	5043640	intergenic	5
17	5043641	5045551	genic	5
17	5043641	5047461	genic-original	10
17	5045552	5047461	genic	10
17	5047462	5059688	intergenic	11
17	5059689	5062151	genic	5
17	5059689	5062151	genic-original	5
17	5062152	5069365	intergenic	12
17	5069366	5072059	genic	11
17	5069366	5072059	genic-original	11
17	5072060	5073707	intergenic	12
17	5073708	5074334	genic	8
17	5073708	5074334	genic-original	8
17	5074335	5075663	intergenic	12
17	5075664	5076739	genic	9
17	5075664	5086865	genic-original	13
17	5076740	5077814	genic	9
17	5077815	5086865	genic	12
17	5086866	5087425	intergenic	18
17	5087426	5091023	genic	18
17	5087426	5091023	genic-original	18
17	5091024	5123295	intergenic	14
17	5123296	5126257	genic	18
17	5123296	5190223	genic-original	15
17	5126258	5127738	genic	12
17	5127739	5129218	genic	9
17	5129219	5139332	genic	11
17	5139333	5140335	genic	13
17	5140336	5141337	genic	10
17	5141338	5142340	genic	9
17	5142341	5143342	genic	10
17	5143343	5144345	genic	11
17	5144346	5145347	genic	11
17	5145348	5146349	genic	10
17	5146350	5147351	genic	8
17	5147352	5149356	genic	12
17	5149357	5150358	genic	13
17	5150359	5151360	genic	10
17	5151361	5155369	genic	13
17	5155370	5172796	genic	14
17	5172797	5190223	genic	18
17	5190224	5190660	intergenic	11
17	5190661	5191943	genic	11
17	5190661	5193226	genic-original	12
17	5191944	5193226	genic	11
17	5193227	5242374	intergenic	12
17	5242375	5243740	genic	18
17	5242375	5243740	genic-original	18
17	5243741	5244320	intergenic	18
17	5244321	5246716	genic	10
17	5244321	5246716	genic-original	10
17	5246717	5247405	intergenic	10
17	5247406	5248745	genic	11
17	5247406	5250085	genic-original	12
17	5248746	5250085	genic	18
17	5250086	5255089	intergenic	18
17	5255090	5274549	genic	14
17	5255090	5274549	genic-original	14
17	5274550	5274997	intergenic	10
17	5274998	5276463	genic	11
17	5274998	5276463	genic-original	11
17	5276464	5277192	intergenic	12
17	5277193	5278301	genic	10
17	5277193	5279409	genic-original	11
17	5278302	5279409	genic	7
17	5279410	5286788	intergenic	14
17	5286789	5288083	genic	9
17	5286789	5289378	genic-original	10
17	5288084	5289378	genic	8
17	5289379	5289974	intergenic	10
17	5289975	5291826	genic	11
17	5289975	5291826	genic-original	11
17	5291827	5300125	intergenic	13
17	5300126	5300780	genic	10
17	5300126	5300780	genic-original	10
17	5300781	5305104	intergenic	12
17	5305105	5306501	genic	11
17	5305105	5307897	genic-original	11
17	5306502	5307897	genic	10
17	5307898	5327470	intergenic	15
17	5327471	5330065	genic	9
17	5327471	5330065	genic-original	9
17	5330066	5332385	intergenic	10
17	5332386	5333695	genic	11
17	5332386	5335005	genic-original	11
17	5333696	5335005	genic	9
17	5335006	5335817	intergenic	10
17	5335818	5336965	genic	11
17	5335818	5340408	genic-original	11
17	5336966	5338113	genic	7
17	5338114	5339261	genic	8
17	5339262	5340408	genic	8
17	5340409	5344996	intergenic	12
17	5344997	5346004	genic	12
17	5344997	5346004	genic-original	12
17	5346005	5348074	intergenic	11
17	5348075	5348794	genic	8
17	5348075	5348794	genic-original	8
17	5348795	5359829	intergenic	13
17	5359830	5361313	genic	12
17	5359830	5365765	genic-original	13
17	5361314	5362797	genic	13
17	5362798	5364281	genic	10
17	5364282	5365765	genic	8
17	5365766	5380464	intergenic	16
17	5380465	5382230	genic	10
17	5380465	5387527	genic-original	11
17	5382231	5383996	genic	10
17	5383997	5385762	genic	10
17	5385763	5387527	genic	9
17	5387528	5388202	intergenic	5
17	5388203	5389956	genic	11
17	5388203	5391709	genic-original	12
17	5389957	5391709	genic	11
17	5391710	5393022	intergenic	14
17	5393023	5394783	genic	11
17	5393023	5394783	genic-original	11
17	5394784	5397143	intergenic	11
17	5397144	5399010	genic	11
17	5397144	5399010	genic-original	11
17	5399011	5404755	intergenic	13
17	5404756	5406184	genic	10
17	5404756	5410468	genic-original	12
17	5406185	5407612	genic	10
17	5407613	5409040	genic	9
17	5409041	5410468	genic	10
17	5410469	5414781	intergenic	12
17	5414782	5416348	genic	7
17	5414782	5416348	genic-original	7
17	5416349	5421289	intergenic	12
17	5421290	5422640	genic	10
17	5421290	5423991	genic-original	10
17	5422641	5423991	genic	9
17	5423992	5427105	intergenic	11
17	5427106	5428324	genic	12
17	5427106	5446598	genic-original	12
17	5428325	5429542	genic	10
17	5429543	5430761	genic	5
17	5430762	5431979	genic	9
17	5431980	5433198	genic	5
17	5433199	5434416	genic	6
17	5434417	5435634	genic	7
17	5435635	5436852	genic	7
17	5436853	5438071	genic	6
17	5438072	5439289	genic	6
17	5439290	5440507	genic	5
17	5440508	5441725	genic	7
17	5441726	5442944	genic	6
17	5442945	5444162	genic	8
17	5444163	5445380	genic	5
17	5445381	5446598	genic	6
17	5446599	5447280	intergenic	8
17	5447281	5448706	genic	9
17	5447281	5448706	genic-original	9
17	5448707	5453574	intergenic	14
17	5453575	5454818	genic	11
17	5453575	5456062	genic-original	11
17	5454819	5456062	genic	7
17	5456063	5459077	intergenic	9
17	5459078	5460643	genic	7
17	5459078	5462208	genic-original	10
17	5460644	5462208	genic	9
17	5462209	5465195	intergenic	11
17	5465196	5466201	genic	9
17	5465196	5469219	genic-original	13
17	5466202	5467207	genic	9
17	5467208	5468213	genic	8
17	5468214	5469219	genic	12
17	5469220	5473744	intergenic	13
17	5473745	5475663	genic	8
17	5473745	5475663	genic-original	8
17	5475664	5483338	intergenic	14
17	5483339	5485033	genic	11
17	5483339	5485033	genic-original	11
17	5485034	5489683	intergenic	14
17	5489684	5491406	genic	11
17	5489684	5491406	genic-original	11
17	5491407	5503610	intergenic	12
17	5503611	5504841	genic	11
17	5503611	5506071	genic-original	11
17	5504842	5506071	genic	10
17	5506072	5507632	intergenic	11
17	5507633	5508965	genic	9
17	5507633	5521990	genic-original	13
17	5508966	5510297	genic	7
17	5510298	5511629	genic	8
17	5511630	5512961	genic	11
17	5512962	5521990	genic	13
17	5521991	5524656	intergenic	12
17	5524657	5525150	genic	7
17	5524657	5525150	genic-original	7
17	5525151	5532143	intergenic	11
17	5532144	5532513	genic	7
17	5532144	5532513	genic-original	7
17	5532514	5552192	intergenic	14
17	5552193	5553387	genic	8
17	5552193	5554592	genic-original	10
17	5553388	5554592	genic	10
17	5554593	5556171	intergenic	11
17	5556172	5557637	genic	11
17	5556172	5559103	genic-original	11
17	5557638	5559103	genic	9
17	5559104	5566363	intergenic	15
17	5566364	5567747	genic	13
17	5566364	5569131	genic-original	14
17	5567748	5569131	genic	12
17	5569132	5571290	intergenic	14
17	5571291	5572764	genic	11
17	5571291	5583077	genic-original	15
17	5572765	5574237	genic	7
17	5574238	5575711	genic	11
17	5575712	5577184	genic	12
17	5577185	5578658	genic	11
17	5578659	5580131	genic	12
17	5580132	5581604	genic	10
17	5581605	5583077	genic	12
17	5583078	5584908	intergenic	14
17	5584909	5586247	genic	11
17	5584909	5587586	genic-original	12
17	5586248	5587586	genic	9
17	5587587	5602264	intergenic	15
17	5602265	5603367	genic	18
17	5602265	5603367	genic-original	18
17	5603368	5603764	intergenic	18
17	5603765	5605952	genic	18
17	5603765	5605952	genic-original	18
17	5605953	5633542	intergenic	14
17	5633543	5633985	genic	18
17	5633543	5633985	genic-original	18
17	5633986	5634382	intergenic	18
17	5634383	5636570	genic	18
17	5634383	5636570	genic-original	18
17	5636571	5645808	intergenic	16
17	5645809	5646413	genic	6
17	5645809	5646413	genic-original	6
17	5646414	5648039	intergenic	10
17	5648040	5649309	genic	8
17	5648040	5650578	genic-original	10
17	5649310	5650578	genic	10
17	5650579	5651769	intergenic	11
17	5651770	5652890	genic	12
17	5651770	5654010	genic-original	12
17	5652891	5654010	genic	5
17	5654011	5657678	intergenic	14
17	5657679	5659147	genic	8
17	5657679	5659147	genic-original	8
17	5659148	5661288	intergenic	7
17	5661289	5661664	genic	2
17	5661289	5661664	genic-original	2
17	5661665	5682062	intergenic	13
17	5682063	5682396	genic	3
17	5682063	5682396	genic-original	3
17	5682397	5690390	intergenic	13
17	5690391	5700724	genic	5
17	5690391	5700724	genic-original	5
17	5700725	5712698	intergenic	15
17	5712699	5714832	genic	8
17	5712699	5714832	genic-original	8
17	5714833	5722020	intergenic	12
17	5722021	5723571	genic	11
17	5722021	5723571	genic-original	11
17	5723572	5724061	intergenic	7
17	5724062	5725641	genic	9
17	5724062	5727220	genic-original	14
17	5725642	5727220	genic	13
17	5727221	5734288	intergenic	13
17	5734289	5736278	genic	9
17	5734289	5736278	genic-original	9
17	5736279	5751184	intergenic	13
17	5751185	5751608	genic	9
17	5751185	5751608	genic-original	9
17	5751609	5756078	intergenic	11
17	5756079	5756507	genic	7
17	5756079	5756507	genic-original	7
17	5756508	5758340	intergenic	10
17	5758341	5759818	genic	9
17	5758341	5761295	genic-original	12
17	5759819	5761295	genic	11
17	5761296	5763470	intergenic	11
17	5763471	5764597	genic	9
17	5763471	5764597	genic-original	9
17	5764598	5771403	intergenic	14
17	5771404	5773153	genic	12
17	5771404	5774902	genic-original	12
17	5773154	5774902	genic	8
17	5774903	5778186	intergenic	13
17	5778187	5779874	genic	10
17	5778187	5781561	genic-original	13
17	5779875	5781561	genic	12
17	5781562	5784077	intergenic	13
17	5784078	5785485	genic	9
17	5784078	5786893	genic-original	11
17	5785486	5786893	genic	11
17	5786894	5806150	intergenic	13
17	5806151	5806683	genic	3
17	5806151	5806683	genic-original	3
17	5806684	5811037	intergenic	11
17	5811038	5817114	genic	10
17	5811038	5817114	genic-original	10
17	5817115	5819159	intergenic	13
17	5819160	5821215	genic	9
17	5819160	5821215	genic-original	9
17	5821216	5823204	intergenic	10
17	5823205	5824633	genic	8
17	5823205	5824633	genic-original	8
17	5824634	5846239	intergenic	13
17	5846240	5847665	genic	8
17	5846240	5847665	genic-original	8
17	5847666	5854442	intergenic	14
17	5854443	5856691	genic	9
17	5854443	5856691	genic-original	9
17	5856692	5857925	intergenic	11
17	5857926	5859098	genic	9
17	5857926	5859098	genic-original	9
17	5859099	5863016	intergenic	11
17	5863017	5864041	genic	9
17	5863017	5865065	genic-original	10
17	5864042	5865065	genic	8
17	5865066	5866225	intergenic	10
17	5866226	5868783	genic	9
17	5866226	5868783	genic-original	9
17	5868784	5871951	intergenic	13
17	5871952	5873794	genic	10
17	5871952	5875636	genic-original	11
17	5873795	5875636	genic	10
17	5875637	5888228	intergenic	12
17	5888229	5891406	genic	9
17	5888229	5891406	genic-original	9
17	5891407	5895637	intergenic	12
17	5895638	5897038	genic	9
17	5895638	5897038	genic-original	9
17	5897039	5899897	intergenic	13
17	5899898	5904449	genic	18
17	5899898	5904449	genic-original	18
17	5904450	5905404	intergenic	12
17	5905405	5907344	genic	10
17	5905405	5920920	genic-original	14
17	5907345	5909283	genic	11
17	5909284	5911223	genic	10
17	5911224	5913162	genic	12
17	5913163	5915102	genic	15
17	5915103	5917041	genic	10
17	5917042	5918981	genic	11
17	5918982	5920920	genic	10
17	5920921	5926185	intergenic	11
17	5926186	5927293	genic	9
17	5926186	5928401	genic-original	10
17	5927294	5928401	genic	9
17	5928402	5934630	intergenic	14
17	5934631	5935727	genic	8
17	5934631	5939016	genic-original	10
17	5935728	5936823	genic	7
17	5936824	5937920	genic	8
17	5937921	5939016	genic	10
17	5939017	5940664	intergenic	11
17	5940665	5942349	genic	11
17	5940665	5944034	genic-original	11
17	5942350	5944034	genic	9
17	5944035	5945506	intergenic	12
17	5945507	5947374	genic	9
17	5945507	5949241	genic-original	10
17	5947375	5949241	genic	9
17	5949242	5951372	intergenic	13
17	5951373	5952473	genic	9
17	5951373	5955775	genic-original	13
17	5952474	5953574	genic	6
17	5953575	5954675	genic	10
17	5954676	5955775	genic	5
17	5955776	5965414	intergenic	13
17	5965415	5967406	genic	11
17	5965415	5973382	genic-original	11
17	5967407	5969398	genic	9
17	5969399	5971390	genic	11
17	5971391	5973382	genic	9
17	5973383	5983275	intergenic	14
17	5983276	5985077	genic	12
17	5983276	5985077	genic-original	12
17	5985078	5986147	intergenic	10
17	5986148	5987477	genic	6
17	5986148	5988806	genic-original	11
17	5987478	5988806	genic	11
17	5988807	5989970	intergenic	14
17	5989971	5990990	genic	10
17	5989971	5992010	genic-original	14
17	5990991	5992010	genic	13
17	5992011	6003351	intergenic	14
17	6003352	6004510	genic	10
17	6003352	6004510	genic-original	10
17	6004511	6059414	intergenic	14
17	6059415	6059568	genic	3
17	6059415	6059568	genic-original	3
17	6059569	6067172	intergenic	13
17	6067173	6068140	genic	8
17	6067173	6068140	genic-original	8
17	6068141	6082071	intergenic	15
17	6082072	6082985	genic	8
17	6082072	6082985	genic-original	8
17	6082986	6092044	intergenic	15
17	6092045	6093158	genic	9
17	6092045	6093158	genic-original	9
17	6093159	6099878	intergenic	16
17	6099879	6100483	genic	4
17	6099879	6100483	genic-original	4
17	6100484	6100719	intergenic	4
17	6100720	6102141	genic	11
17	6100720	6103563	genic-original	13
17	6102142	6103563	genic	12
17	6103564	6108520	intergenic	13
17	6108521	6109392	genic	9
17	6108521	6109392	genic-original	9
17	6109393	6112669	intergenic	11
17	6112670	6114256	genic	11
17	6112670	6115858	genic-original	14
17	6114257	6115858	genic	13
17	6115859	6131713	intergenic	14
17	6131714	6133109	genic	9
17	6131714	6137295	genic-original	13
17	6133110	6134504	genic	11
17	6134505	6135900	genic	11
17	6135901	6137295	genic	10
17	6137296	6143159	intergenic	12
17	6143160	6144320	genic	9
17	6143160	6145481	genic-original	11
17	6144321	6145481	genic	11
17	6145482	6146391	intergenic	9
17	6146392	6147619	genic	12
17	6146392	6147619	genic-original	12
17	6147620	6148108	intergenic	10
17	6148109	6149767	genic	11
17	6148109	6151425	genic-original	12
17	6149768	6151425	genic	12
17	6151426	6153918	intergenic	13
17	6153919	6155020	genic	12
17	6153919	6156121	genic-original	13
17	6155021	6156121	genic	9
17	6156122	6181985	intergenic	16
17	6181986	6206986	intergenic	18
17	6206987	6357854	intergenic	18
17	6357855	6359340	genic	18
17	6357855	6359340	genic-original	18
17	6359341	6361275	intergenic	18
17	6361276	6362806	genic	18
17	6361276	6362806	genic-original	18
17	6362807	6372656	intergenic	18
17	6372657	6373858	genic	18
17	6372657	6373858	genic-original	18
17	6373859	6374353	intergenic	18
17	6374354	6382998	genic	18
17	6374354	6382998	genic-original	18
17	6382999	6389471	intergenic	18
17	6389472	6400965	genic	18
17	6389472	6400965	genic-original	18
17	6400966	6406020	intergenic	18
17	6406021	6406387	genic	18
17	6406021	6406387	genic-original	18
17	6406388	6409356	intergenic	18
17	6409357	6410243	genic	18
17	6409357	6410243	genic-original	18
17	6410244	6411185	intergenic	18
17	6411186	6413266	genic	18
17	6411186	6415346	genic-original	15
17	6413267	6414306	genic	14
17	6414307	6415346	genic	12
17	6415347	6417737	intergenic	14
17	6417738	6418750	genic	12
17	6417738	6418750	genic-original	12
17	6418751	6431370	intergenic	14
17	6431371	6432880	genic	8
17	6431371	6434389	genic-original	11
17	6432881	6434389	genic	10
17	6434390	6452285	intergenic	15
17	6452286	6453261	genic	9
17	6452286	6453261	genic-original	9
17	6453262	6462432	intergenic	13
17	6462433	6468311	genic	16
17	6462433	6537852	genic-original	16
17	6468312	6470270	genic	14
17	6470271	6472230	genic	12
17	6472231	6474189	genic	14
17	6474190	6476148	genic	14
17	6476149	6478107	genic	14
17	6478108	6480064	genic	13
17	6480065	6482026	genic	14
17	6482027	6483985	genic	15
17	6483986	6485944	genic	14
17	6485945	6487041	genic	10
17	6487042	6493781	genic	15
17	6493782	6504799	genic	8
17	6504800	6506177	genic	14
17	6506178	6507554	genic	14
17	6507555	6508931	genic	12
17	6508932	6510308	genic	13
17	6510309	6511686	genic	13
17	6511687	6513063	genic	15
17	6513064	6514440	genic	10
17	6514441	6515817	genic	15
17	6515818	6517195	genic	14
17	6517196	6518572	genic	11
17	6518573	6519949	genic	13
17	6519950	6521326	genic	13
17	6521327	6522704	genic	13
17	6522705	6524081	genic	13
17	6524082	6525458	genic	12
17	6525459	6526835	genic	7
17	6526836	6528213	genic	11
17	6528214	6529590	genic	14
17	6529591	6530925	genic	13
17	6530926	6532344	genic	12
17	6532345	6533721	genic	10
17	6533722	6535098	genic	13
17	6535099	6536475	genic	13
17	6536476	6537852	genic	9
17	6537853	6577418	intergenic	14
17	6577419	6578442	genic	12
17	6577419	6579465	genic-original	13
17	6578443	6579465	genic	12
17	6579466	6591824	intergenic	14
17	6591825	6592862	genic	9
17	6591825	6592862	genic-original	9
17	6592863	6598335	intergenic	13
17	6598336	6599711	genic	11
17	6598336	6601087	genic-original	11
17	6599712	6601087	genic	7
17	6601088	6606348	intergenic	14
17	6606349	6607081	genic	7
17	6606349	6607081	genic-original	7
17	6607082	6611212	intergenic	15
17	6611213	6611661	genic	3
17	6611213	6611661	genic-original	3
17	6611662	6613829	intergenic	14
17	6613830	6615323	genic	8
17	6613830	6616816	genic-original	10
17	6615324	6616816	genic	7
17	6616817	6650823	intergenic	14
17	6650824	6652066	genic	8
17	6650824	6653308	genic-original	13
17	6652067	6653308	genic	13
17	6653309	6683967	intergenic	15
17	6683968	6684484	genic	6
17	6683968	6684484	genic-original	6
17	6684485	6693138	intergenic	14
17	6693139	6695570	genic	8
17	6693139	6695570	genic-original	8
17	6695571	6697782	intergenic	12
17	6697783	6698180	genic	3
17	6697783	6698180	genic-original	3
17	6698181	6701129	intergenic	12
17	6701130	6702438	genic	9
17	6701130	6703746	genic-original	14
17	6702439	6703746	genic	12
17	6703747	6704712	intergenic	13
17	6704713	6710114	genic	7
17	6704713	6710114	genic-original	7
17	6710115	6722150	intergenic	16
17	6722151	6724004	genic	12
17	6722151	6725857	genic-original	13
17	6724005	6725857	genic	10
17	6725858	6725974	intergenic	3
17	6725975	6727864	genic	8
17	6725975	6727864	genic-original	8
17	6727865	6741465	intergenic	16
17	6741466	6746455	genic	18
17	6741466	6746455	genic-original	18
17	6746456	6756959	intergenic	18
17	6756960	6758726	genic	18
17	6756960	6758726	genic-original	18
17	6758727	6787127	intergenic	15
17	6787128	6788318	genic	18
17	6787128	6788318	genic-original	18
17	6788319	6791879	intergenic	18
17	6791880	6793595	genic	18
17	6791880	6793595	genic-original	18
17	6793596	6793673	intergenic	18
17	6793674	6797008	genic	18
17	6793674	6797008	genic-original	18
17	6797009	6804432	intergenic	18
17	6804433	6808955	genic	14
17	6804433	6810462	genic-original	14
17	6808956	6810462	genic	11
17	6810463	6842738	intergenic	15
17	6842739	6843812	genic	10
17	6842739	6844886	genic-original	11
17	6843813	6844886	genic	10
17	6844887	6851033	intergenic	14
17	6851034	6852790	genic	13
17	6851034	6854547	genic-original	13
17	6852791	6854547	genic	11
17	6854548	6868404	intergenic	11
17	6868405	6870664	genic	9
17	6868405	6870664	genic-original	9
17	6870665	6872176	intergenic	10
17	6872177	6873173	genic	8
17	6872177	6873173	genic-original	8
17	6873174	6875026	intergenic	10
17	6875027	6877123	genic	9
17	6875027	6877123	genic-original	9
17	6877124	6887127	intergenic	14
17	6887128	6888509	genic	8
17	6887128	6892653	genic-original	11
17	6888510	6889890	genic	6
17	6889891	6891272	genic	8
17	6891273	6892653	genic	11
17	6892654	6895039	intergenic	12
17	6895040	6896586	genic	10
17	6895040	6898132	genic-original	11
17	6896587	6898132	genic	10
17	6898133	6898870	intergenic	8
17	6898871	6901288	genic	9
17	6898871	6901288	genic-original	9
17	6901289	6910153	intergenic	12
17	6910154	6910362	genic	4
17	6910154	6910362	genic-original	4
17	6910363	6919540	intergenic	11
17	6919541	6920804	genic	9
17	6919541	6922068	genic-original	11
17	6920805	6922068	genic	10
17	6922069	6923556	intergenic	10
17	6923557	6924969	genic	7
17	6923557	6926381	genic-original	10
17	6924970	6926381	genic	8
17	6926382	6937978	intergenic	13
17	6937979	6940562	genic	9
17	6937979	6940562	genic-original	9
17	6940563	6963671	intergenic	15
17	6963672	6965134	genic	8
17	6963672	6966597	genic-original	11
17	6965135	6966597	genic	11
17	6966598	6989825	intergenic	15
17	6989826	6991710	genic	9
17	6989826	6991710	genic-original	9
17	6991711	6993058	intergenic	9
17	6993059	6993977	genic	6
17	6993059	6993977	genic-original	6
17	6993978	6994781	intergenic	10
17	6994782	6995888	genic	10
17	6994782	6996995	genic-original	11
17	6995889	6996995	genic	9
17	6996996	7000195	intergenic	13
17	7000196	7001608	genic	7
17	7000196	7003021	genic-original	10
17	7001609	7003021	genic	7
17	7003022	7005440	intergenic	12
17	7005441	7006934	genic	7
17	7005441	7008427	genic-original	12
17	7006935	7008427	genic	12
17	7008428	7010132	intergenic	10
17	7010133	7011427	genic	9
17	7010133	7011427	genic-original	9
17	7011428	7029479	intergenic	15
17	7029480	7030938	genic	7
17	7029480	7032396	genic-original	10
17	7030939	7032396	genic	9
17	7032397	7033247	intergenic	10
17	7033248	7034332	genic	11
17	7033248	7034332	genic-original	11
17	7034333	7034946	intergenic	8
17	7034947	7036321	genic	10
17	7034947	7036321	genic-original	10
17	7036322	7038076	intergenic	13
17	7038077	7039947	genic	13
17	7038077	7039947	genic-original	13
17	7039948	7052622	intergenic	18
17	7052623	7067308	genic	18
17	7052623	7067308	genic-original	18
17	7067309	7082790	intergenic	14
17	7082791	7085374	genic	8
17	7082791	7085374	genic-original	8
17	7085375	7093750	intergenic	14
17	7093751	7094108	genic	6
17	7093751	7094108	genic-original	6
17	7094109	7097041	intergenic	13
17	7097042	7097312	genic	4
17	7097042	7097312	genic-original	4
17	7097313	7099834	intergenic	12
17	7099835	7100108	genic	6
17	7099835	7100108	genic-original	6
17	7100109	7103953	intergenic	13
17	7103954	7104221	genic	4
17	7103954	7104221	genic-original	4
17	7104222	7109352	intergenic	12
17	7109353	7110580	genic	14
17	7109353	7111808	genic-original	13
17	7110581	7111808	genic	12
17	7111809	7112653	intergenic	9
17	7112654	7113771	genic	9
17	7112654	7117123	genic-original	11
17	7113772	7114888	genic	9
17	7114889	7116006	genic	10
17	7116007	7117123	genic	11
17	7117124	7122275	intergenic	15
17	7122276	7124049	genic	14
17	7122276	7124049	genic-original	14
17	7124050	7137922	intergenic	16
17	7137923	7139303	genic	7
17	7137923	7139303	genic-original	7
17	7139304	7154577	intergenic	13
17	7154578	7155646	genic	8
17	7154578	7155646	genic-original	8
17	7155647	7157654	intergenic	13
17	7157655	7158841	genic	9
17	7157655	7160028	genic-original	11
17	7158842	7160028	genic	10
17	7160029	7163895	intergenic	15
17	7163896	7164980	genic	9
17	7163896	7166065	genic-original	11
17	7164981	7166065	genic	11
17	7166066	7178765	intergenic	14
17	7178766	7180590	genic	11
17	7178766	7180590	genic-original	11
17	7180591	7220149	intergenic	15
17	7220150	7221478	genic	6
17	7220150	7221478	genic-original	6
17	7221479	7235054	intergenic	14
17	7235055	7236367	genic	8
17	7235055	7236367	genic-original	8
17	7236368	7254863	intergenic	15
17	7254864	7255806	genic	7
17	7254864	7255806	genic-original	7
17	7255807	7260629	intergenic	10
17	7260630	7262256	genic	9
17	7260630	7263882	genic-original	10
17	7262257	7263882	genic	7
17	7263883	7265901	intergenic	11
17	7265902	7267153	genic	9
17	7265902	7268404	genic-original	11
17	7267154	7268404	genic	9
17	7268405	7282682	intergenic	14
17	7282683	7283468	genic	8
17	7282683	7283468	genic-original	8
17	7283469	7284139	intergenic	11
17	7284140	7285367	genic	9
17	7284140	7286595	genic-original	11
17	7285368	7286595	genic	8
17	7286596	7291654	intergenic	13
17	7291655	7293218	genic	13
17	7291655	7300552	genic-original	14
17	7293219	7300552	genic	10
17	7300553	7323076	intergenic	14
17	7323077	7323888	genic	7
17	7323077	7323888	genic-original	7
17	7323889	7331472	intergenic	12
17	7331473	7335258	genic	12
17	7331473	7335258	genic-original	12
17	7335259	7349186	intergenic	14
17	7349187	7350232	genic	12
